Statistical profiling result from isolate-0x1fd2d10-v8.log, (17037 ticks, 3 unaccounted, 0 excluded).

 [Unknown]:
   ticks  total  nonlib   name
      3    0.0%

 [Shared libraries]:
   ticks  total  nonlib   name
   6876   40.4%      0    0.0%                          LazyCompile: ~param /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:348:17
   6876   40.4%      0    0.0%                            LazyCompile: ~param /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:348:17
   6876   40.4%      0    0.0%                              LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:275:64
   6876   40.4%      0    0.0%                                LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
   6876   40.4%      0    0.0%                                  LazyCompile: ~<anonymous> native v8natives.js:1199:16
   6874   40.3%      0    0.0%                                    LazyCompile: ~dispatch /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/route.js:98:45
   6874   40.3%      0    0.0%                                      LazyCompile: ~next /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/route.js:114:16
   6874   40.3%      0    0.0%                                        LazyCompile: handle /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/layer.js:86:49
   6874   40.3%      0    0.0%                                          LazyCompile: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:158:50
   4124   24.2%      3    0.0%                                            LazyCompile: *sendResponse /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:91:22
   1665    9.8%      3    0.0%                                              LazyCompile: *simplifyFeature /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geojson/index.js:15:26
   1662    9.8%     48    0.3%                                                LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
   1568    9.2%     69    0.4%                                                  LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
   1458    8.6%     84    0.5%                                                    LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
   1319    7.7%     82    0.5%                                                      LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
   1185    7.0%     80    0.5%                                                        LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
   1059    6.2%     91    0.5%                                                          LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    926    5.4%     66    0.4%                                                            LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    785    4.6%     79    0.5%                                                              LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    638    3.7%     52    0.3%                                                                LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    513    3.0%     40    0.2%                                                                  LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    409    2.4%     45    0.3%                                                                    LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    312    1.8%     36    0.2%                                                                      LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    219    1.3%     14    0.1%                                                                        LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    158    0.9%     12    0.1%                                                                          LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
    102    0.6%      7    0.0%                                                                            LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     71    0.4%      8    0.0%                                                                              LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     44    0.3%      5    0.0%                                                                                LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     32    0.2%      3    0.0%                                                                                  LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     20    0.1%      0    0.0%                                                                                    LazyCompile: *simplifyGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/simplify-geometry/lib/index.js:3:32
     18    0.1%      0    0.0%                                                                                /usr/bin/nodejs
     23    0.1%      0    0.0%                                                                              /usr/bin/nodejs
     42    0.2%      0    0.0%                                                                            /usr/bin/nodejs
     21    0.1%     21    0.1%                                                                              /usr/bin/nodejs
     42    0.2%      0    0.0%                                                                          /usr/bin/nodejs
     49    0.3%      0    0.0%                                                                        /usr/bin/nodejs
     47    0.3%      0    0.0%                                                                      /usr/bin/nodejs
     23    0.1%     23    0.1%                                                                        /usr/bin/nodejs
     54    0.3%      0    0.0%                                                                    /usr/bin/nodejs
     57    0.3%      0    0.0%                                                                  /usr/bin/nodejs
     57    0.3%      0    0.0%                                                                /usr/bin/nodejs
     18    0.1%     18    0.1%                                                                  /usr/bin/nodejs
     65    0.4%      0    0.0%                                                              /usr/bin/nodejs
     25    0.1%     25    0.1%                                                                /usr/bin/nodejs
     29    0.2%      0    0.0%                                                            /usr/bin/nodejs
     31    0.2%      0    0.0%                                                          /usr/bin/nodejs
     35    0.2%      0    0.0%                                                        /usr/bin/nodejs
     28    0.2%      0    0.0%                                                      /usr/bin/nodejs
     23    0.1%     21    0.1%                                                      LazyCompile: *isFinite native v8natives.js:33:24
     22    0.1%      0    0.0%                                                    /usr/bin/nodejs
     31    0.2%      0    0.0%                                                  /usr/bin/nodejs
   1024    6.0%      0    0.0%                                              LazyCompile: ~stringify native json.js:155:23
   1024    6.0%      0    0.0%                                                v8::internal::Runtime_BasicJSONStringify(int, v8::internal::Object**, v8::internal::Isolate*)
    306    1.8%    306    1.8%                                                  v8::internal::FastDtoa(double, v8::internal::FastDtoaMode, int, v8::internal::Vector<char>, int*, int*)
    137    0.8%    137    0.8%                                                  v8::internal::BasicJsonStringifier::Result v8::internal::BasicJsonStringifier::Serialize_<false>(v8::internal::Handle<v8::internal::Object>, bool, v8::internal::Handle<v8::internal::Object>)
    107    0.6%    107    0.6%                                                  v8::internal::BasicJsonStringifier::SerializeDouble(double)
     85    0.5%     85    0.5%                                                  v8::internal::LookupIterator::Next()
     53    0.3%     53    0.3%                                                  /usr/bin/nodejs
     47    0.3%     47    0.3%                                                  v8::internal::DoubleToCString(double, v8::internal::Vector<char>)
     40    0.2%     40    0.2%                                                  v8::internal::DiyFp::Multiply(v8::internal::DiyFp const&)
     33    0.2%     33    0.2%                                                  v8::internal::BasicJsonStringifier::StackPush(v8::internal::Handle<v8::internal::Object>)
     24    0.1%     24    0.1%                                                  v8::internal::DoubleToAscii(double, v8::internal::DtoaMode, int, v8::internal::Vector<char>, int*, int*, int*)
     23    0.1%     23    0.1%                                                  v8::internal::BasicJsonStringifier::ApplyToJsonFunction(v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>)
     21    0.1%     21    0.1%                                                  v8::internal::JSArray::SetLength(v8::internal::Handle<v8::internal::JSArray>, unsigned int)
     20    0.1%     20    0.1%                                                  /lib/x86_64-linux-gnu/libc-2.23.so
     18    0.1%     18    0.1%                                                  v8::internal::PowersOfTenCache::GetCachedPowerForBinaryExponentRange(int, int, v8::internal::DiyFp*, int*)
    935    5.5%      1    0.0%                                              LazyCompile: *parse native json.js:40:19
    934    5.5%      0    0.0%                                                v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
    129    0.8%    129    0.8%                                                  v8::internal::JsonParser<true>::ParseJsonNumber()
     86    0.5%     86    0.5%                                                  double v8::internal::InternalStringToDouble<unsigned char const*, unsigned char const*>(v8::internal::UnicodeCache*, unsigned char const*, unsigned char const*, int, double)
     82    0.5%     82    0.5%                                                  v8::internal::Strtod(v8::internal::Vector<char const>, int)
     71    0.4%     71    0.4%                                                  v8::internal::JsonParser<true>::ParseJsonArray()
     52    0.3%     52    0.3%                                                  v8::internal::Heap::AllocateRaw(int, v8::internal::AllocationSpace, v8::internal::AllocationSpace, v8::internal::AllocationAlignment)
     39    0.2%     39    0.2%                                                  v8::internal::Heap::InitializeJSObjectFromMap(v8::internal::JSObject*, v8::internal::FixedArray*, v8::internal::Map*)
     31    0.2%     31    0.2%                                                  v8::internal::PagedSpace::AllocateRawUnaligned(int)
     31    0.2%     31    0.2%                                                  v8::internal::Heap::AllocateFixedArrayWithFiller(int, v8::internal::PretenureFlag, v8::internal::Object*)
     30    0.2%     30    0.2%                                                  v8::internal::JsonParser<true>::ParseJsonValue()
     29    0.2%     29    0.2%                                                  v8::internal::Factory::NewHeapNumber(double, v8::internal::MutableMode, v8::internal::PretenureFlag)
     28    0.2%     28    0.2%                                                  v8::internal::Heap::AllocateHeapNumber(double, v8::internal::MutableMode, v8::internal::PretenureFlag)
     21    0.1%     21    0.1%                                                  v8::internal::Isolate::get_initial_js_array_map(v8::internal::ElementsKind, v8::internal::Strength)
     20    0.1%     20    0.1%                                                  v8::internal::FixedArray::set(int, v8::internal::Object*)
     20    0.1%     20    0.1%                                                  v8::internal::Factory::NewNumber(double, v8::internal::PretenureFlag)
    385    2.3%      1    0.0%                                              LazyCompile: *module.exports.geojsonToGeobuf /home/phillipdaw/code/gpxAQI/server/lib/geobufFun.js:8:27
    384    2.3%      0    0.0%                                                LazyCompile: ~encode /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:18:16
    298    1.7%     20    0.1%                                                  LazyCompile: *Pbf.writeMessage /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:323:27
    277    1.6%     19    0.1%                                                    LazyCompile: *writeFeatureCollection /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:91:32
    256    1.5%     17    0.1%                                                      LazyCompile: *writeFeature /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:98:22
    151    0.9%      2    0.0%                                                        LazyCompile: *writeGeometry /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:110:23
    137    0.8%     64    0.4%                                                          LazyCompile: *writeMultiLine /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:168:24
     43    0.3%     37    0.2%                                                            LazyCompile: *writePackedSVarint /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:469:28
     88    0.5%     13    0.1%                                                        LazyCompile: *writeProps /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:128:20
     54    0.3%      6    0.0%                                                          LazyCompile: *writeValue /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:143:20
     23    0.1%      5    0.0%                                                            LazyCompile: *Pbf.writeString /home/phillipdaw/code/gpxAQI/server/node_modules/pbf/index.js:269:26
     21    0.1%      2    0.0%                                                            LazyCompile: ~stringify native json.js:155:23
     19    0.1%      0    0.0%                                                              v8::internal::Runtime_BasicJSONStringify(int, v8::internal::Object**, v8::internal::Isolate*)
     77    0.5%      0    0.0%                                                  LazyCompile: *analyze /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:44:17
     74    0.4%      1    0.0%                                                    LazyCompile: *analyze /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:44:17
     65    0.4%     58    0.3%                                                      LazyCompile: *analyze /home/phillipdaw/code/gpxAQI/server/node_modules/geobuf/encode.js:44:17
     35    0.2%      0    0.0%                                              LazyCompile: *generateETag /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/utils.js:275:32
     30    0.2%     30    0.2%                                                /lib/x86_64-linux-gnu/libcrypto.so.1.0.0
     32    0.2%      0    0.0%                                              LazyCompile: ~OutgoingMessage.end _http_outgoing.js:514:41
     26    0.2%      0    0.0%                                                LazyCompile: *Writable.uncork _stream_writable.js:219:37
     26    0.2%      0    0.0%                                                  LazyCompile: ~clearBuffer _stream_writable.js:362:21
     26    0.2%      0    0.0%                                                    LazyCompile: *doWrite _stream_writable.js:284:17
     26    0.2%      0    0.0%                                                      LazyCompile: ~Socket._writeGeneric net.js:622:42
     25    0.1%      0    0.0%                                                        /usr/bin/nodejs
     25    0.1%     25    0.1%                                                          void node::StreamBase::JSMethod<node::StreamWrap, &node::StreamBase::Writev>(v8::FunctionCallbackInfo<v8::Value> const&)
   2747   16.1%      8    0.0%                                            LazyCompile: *module.exports.processFeatures.filterFeaturesByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:42:26
   1370    8.0%      2    0.0%                                              LazyCompile: ~stringify native json.js:155:23
   1368    8.0%      0    0.0%                                                v8::internal::Runtime_BasicJSONStringify(int, v8::internal::Object**, v8::internal::Isolate*)
    394    2.3%    394    2.3%                                                  v8::internal::FastDtoa(double, v8::internal::FastDtoaMode, int, v8::internal::Vector<char>, int*, int*)
    189    1.1%    189    1.1%                                                  v8::internal::BasicJsonStringifier::Result v8::internal::BasicJsonStringifier::Serialize_<false>(v8::internal::Handle<v8::internal::Object>, bool, v8::internal::Handle<v8::internal::Object>)
    144    0.8%    144    0.8%                                                  v8::internal::BasicJsonStringifier::SerializeDouble(double)
    101    0.6%    101    0.6%                                                  v8::internal::LookupIterator::Next()
     84    0.5%     84    0.5%                                                  /usr/bin/nodejs
     69    0.4%     69    0.4%                                                  v8::internal::DiyFp::Multiply(v8::internal::DiyFp const&)
     51    0.3%     51    0.3%                                                  v8::internal::DoubleToCString(double, v8::internal::Vector<char>)
     40    0.2%     40    0.2%                                                  v8::internal::BasicJsonStringifier::StackPush(v8::internal::Handle<v8::internal::Object>)
     34    0.2%     34    0.2%                                                  v8::internal::PowersOfTenCache::GetCachedPowerForBinaryExponentRange(int, int, v8::internal::DiyFp*, int*)
     32    0.2%     32    0.2%                                                  v8::internal::BasicJsonStringifier::ApplyToJsonFunction(v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>)
     23    0.1%     23    0.1%                                                  /lib/x86_64-linux-gnu/libc-2.23.so
     21    0.1%     21    0.1%                                                  v8::internal::DoubleToAscii(double, v8::internal::DtoaMode, int, v8::internal::Vector<char>, int*, int*, int*)
     20    0.1%     20    0.1%                                                  v8::internal::JSArray::SetLength(v8::internal::Handle<v8::internal::JSArray>, unsigned int)
     18    0.1%     18    0.1%                                                  v8::internal::BasicJsonStringifier::SerializeString(v8::internal::Handle<v8::internal::String>)
   1096    6.4%      0    0.0%                                              LazyCompile: *parse native json.js:40:19
   1096    6.4%      0    0.0%                                                v8::internal::Runtime_ParseJson(int, v8::internal::Object**, v8::internal::Isolate*)
    139    0.8%    139    0.8%                                                  double v8::internal::InternalStringToDouble<unsigned char const*, unsigned char const*>(v8::internal::UnicodeCache*, unsigned char const*, unsigned char const*, int, double)
    122    0.7%    122    0.7%                                                  v8::internal::JsonParser<true>::ParseJsonNumber()
     84    0.5%     84    0.5%                                                  v8::internal::JsonParser<true>::ParseJsonArray()
     79    0.5%     79    0.5%                                                  v8::internal::Strtod(v8::internal::Vector<char const>, int)
     55    0.3%     55    0.3%                                                  v8::internal::Heap::AllocateFixedArrayWithFiller(int, v8::internal::PretenureFlag, v8::internal::Object*)
     48    0.3%     48    0.3%                                                  v8::internal::Heap::AllocateRaw(int, v8::internal::AllocationSpace, v8::internal::AllocationSpace, v8::internal::AllocationAlignment)
     47    0.3%     47    0.3%                                                  v8::internal::Heap::InitializeJSObjectFromMap(v8::internal::JSObject*, v8::internal::FixedArray*, v8::internal::Map*)
     37    0.2%     37    0.2%                                                  v8::internal::JsonParser<true>::ParseJsonValue()
     28    0.2%     28    0.2%                                                  v8::internal::Factory::NewJSArrayWithElements(v8::internal::Handle<v8::internal::FixedArrayBase>, v8::internal::ElementsKind, int, v8::internal::Strength, v8::internal::PretenureFlag)
     27    0.2%     27    0.2%                                                  v8::internal::Factory::NewHeapNumber(double, v8::internal::MutableMode, v8::internal::PretenureFlag)
     26    0.2%     26    0.2%                                                  v8::internal::JSMessageObject** v8::internal::HandleScope::CreateHandle<v8::internal::JSMessageObject>(v8::internal::Isolate*, v8::internal::JSMessageObject*)
     23    0.1%     23    0.1%                                                  v8::internal::Isolate::get_initial_js_array_map(v8::internal::ElementsKind, v8::internal::Strength)
     21    0.1%     21    0.1%                                                  v8::internal::FixedArray::set(int, v8::internal::Object*)
     21    0.1%     21    0.1%                                                  v8::internal::Factory::NewNumber(double, v8::internal::PretenureFlag)
     20    0.1%     20    0.1%                                                  v8::internal::Factory::NewJSObjectFromMap(v8::internal::Handle<v8::internal::Map>, v8::internal::PretenureFlag, bool, v8::internal::Handle<v8::internal::AllocationSite>)
     19    0.1%     19    0.1%                                                  /lib/x86_64-linux-gnu/libc-2.23.so
    236    1.4%      0    0.0%                                              LazyCompile: *module.exports.processFeatures.filterFeaturesByBounds.clipPolysByBounds /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:60:29
    236    1.4%      0    0.0%                                                LazyCompile: ~module.exports /home/phillipdaw/code/gpxAQI/server/node_modules/geojson-slicer/index.js:126:30
    233    1.4%      0    0.0%                                                  LazyCompile: *slicer.slice /home/phillipdaw/code/gpxAQI/server/node_modules/geojson-slicer/index.js:112:28
    233    1.4%      0    0.0%                                                    LazyCompile: *forEach native array.js:943:22
    233    1.4%      0    0.0%                                                      LazyCompile: *InnerArrayForEach native array.js:924:27
    196    1.2%      1    0.0%                                                        LazyCompile: *<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/geojson-slicer/index.js:115:34
    195    1.1%      0    0.0%                                                          LazyCompile: *slicer.sliceFeature /home/phillipdaw/code/gpxAQI/server/node_modules/geojson-slicer/index.js:87:35
    182    1.1%      0    0.0%                                                            LazyCompile: *slicer.slicePolygon /home/phillipdaw/code/gpxAQI/server/node_modules/geojson-slicer/index.js:66:35
    177    1.0%    130    0.8%                                                              LazyCompile: *polygonclip /home/phillipdaw/code/gpxAQI/server/node_modules/lineclip/index.js:66:21
     27    0.2%     27    0.2%                                                                Stub: GrowArrayElementsStub
     25    0.1%      0    0.0%                                                        LazyCompile: *slicer.sliceFeature /home/phillipdaw/code/gpxAQI/server/node_modules/geojson-slicer/index.js:87:35
     25    0.1%      1    0.0%                                                          LazyCompile: *slicer.slicePolygon /home/phillipdaw/code/gpxAQI/server/node_modules/geojson-slicer/index.js:66:35
     24    0.1%     18    0.1%                                                            LazyCompile: *polygonclip /home/phillipdaw/code/gpxAQI/server/node_modules/lineclip/index.js:66:21

    498    2.9%      0    0.0%  Function: ~<anonymous> node.js:10:10
    494    2.9%      0    0.0%    LazyCompile: ~startup node.js:13:19
    458    2.7%      0    0.0%      LazyCompile: ~Module.runMain module.js:440:26
    454    2.7%      0    0.0%        LazyCompile: Module._load module.js:272:24
    450    2.6%      0    0.0%          LazyCompile: ~Module.load module.js:335:33
    448    2.6%      0    0.0%            LazyCompile: ~Module._extensions..js module.js:415:37
    446    2.6%      0    0.0%              LazyCompile: ~Module._compile module.js:367:37
    444    2.6%      0    0.0%                Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/fireAqiServer.js:1:11
    424    2.5%      0    0.0%                  LazyCompile: ~require internal/module.js:11:19
    217    1.3%      0    0.0%                    LazyCompile: ~Module.require module.js:351:36
    216    1.3%      0    0.0%                      LazyCompile: Module._load module.js:272:24
    213    1.3%      0    0.0%                        LazyCompile: ~Module.load module.js:335:33
    213    1.3%      0    0.0%                          LazyCompile: ~Module._extensions..js module.js:415:37
    211    1.2%      0    0.0%                            LazyCompile: ~Module._compile module.js:367:37
    211    1.2%      0    0.0%                              Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/index.js:1:11
    211    1.2%      0    0.0%                                LazyCompile: ~require internal/module.js:11:19
    211    1.2%      0    0.0%                                  LazyCompile: ~Module.require module.js:351:36
    211    1.2%      0    0.0%                                    LazyCompile: Module._load module.js:272:24
    210    1.2%      0    0.0%                                      LazyCompile: ~Module.load module.js:335:33
    210    1.2%      0    0.0%                                        LazyCompile: ~Module._extensions..js module.js:415:37
    210    1.2%      0    0.0%                                          LazyCompile: ~Module._compile module.js:367:37
    210    1.2%      0    0.0%                                            Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/express.js:1:11
    170    1.0%      0    0.0%                                              LazyCompile: ~require internal/module.js:11:19
    170    1.0%      0    0.0%                                                LazyCompile: ~Module.require module.js:351:36
    170    1.0%      0    0.0%                                                  LazyCompile: Module._load module.js:272:24
    167    1.0%      0    0.0%                                                    LazyCompile: ~Module.load module.js:335:33
    167    1.0%      0    0.0%                                                      LazyCompile: ~Module._extensions..js module.js:415:37
    166    1.0%      0    0.0%                                                        LazyCompile: ~Module._compile module.js:367:37
    132    0.8%      0    0.0%                                                          Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/application.js:1:11
    131    0.8%      0    0.0%                                                            LazyCompile: ~require internal/module.js:11:19
    131    0.8%      0    0.0%                                                              LazyCompile: ~Module.require module.js:351:36
    131    0.8%      0    0.0%                                                                LazyCompile: Module._load module.js:272:24
    128    0.8%      0    0.0%                                                                  LazyCompile: ~Module.load module.js:335:33
    128    0.8%      0    0.0%                                                                    LazyCompile: ~Module._extensions..js module.js:415:37
    124    0.7%      0    0.0%                                                                      LazyCompile: ~Module._compile module.js:367:37
     60    0.4%      0    0.0%                                                                        Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/utils.js:1:11
     59    0.3%      0    0.0%                                                                          LazyCompile: ~require internal/module.js:11:19
     59    0.3%      0    0.0%                                                                            LazyCompile: ~Module.require module.js:351:36
     59    0.3%      0    0.0%                                                                              LazyCompile: Module._load module.js:272:24
     52    0.3%      0    0.0%                                                                                LazyCompile: ~Module.load module.js:335:33
     51    0.3%      0    0.0%                                                                                  LazyCompile: ~Module._extensions..js module.js:415:37
     48    0.3%      0    0.0%                                                                                    LazyCompile: ~Module._compile module.js:367:37
     38    0.2%      0    0.0%                                                                                      Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/send/index.js:1:11
     37    0.2%      0    0.0%                                                                                        LazyCompile: ~require internal/module.js:11:19
     37    0.2%      0    0.0%                                                                                          LazyCompile: ~Module.require module.js:351:36
     37    0.2%      0    0.0%                                                                                            LazyCompile: Module._load module.js:272:24
     28    0.2%      0    0.0%                                                                                              LazyCompile: ~Module.load module.js:335:33
     28    0.2%      0    0.0%                                                                                                LazyCompile: ~Module._extensions..js module.js:415:37
     22    0.1%      0    0.0%                                                                                                  LazyCompile: ~Module._compile module.js:367:37
     31    0.2%      0    0.0%                                                                        Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/finalhandler/index.js:1:11
     30    0.2%      0    0.0%                                                                          LazyCompile: ~require internal/module.js:11:19
     30    0.2%      0    0.0%                                                                            LazyCompile: ~Module.require module.js:351:36
     30    0.2%      0    0.0%                                                                              LazyCompile: Module._load module.js:272:24
     23    0.1%      0    0.0%                                                                                LazyCompile: ~Module.load module.js:335:33
     22    0.1%      0    0.0%                                                                                  LazyCompile: ~Module._extensions..js module.js:415:37
     18    0.1%      0    0.0%                                                                                    LazyCompile: ~Module._compile module.js:367:37
     21    0.1%      0    0.0%                                                                        Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/router/index.js:1:11
     21    0.1%      0    0.0%                                                                          LazyCompile: ~require internal/module.js:11:19
     21    0.1%      0    0.0%                                                                            LazyCompile: ~Module.require module.js:351:36
     21    0.1%      0    0.0%                                                                              LazyCompile: Module._load module.js:272:24
     19    0.1%      0    0.0%                                                                                LazyCompile: ~Module.load module.js:335:33
     18    0.1%      0    0.0%                                                                                  LazyCompile: ~Module._extensions..js module.js:415:37
     22    0.1%      0    0.0%                                                          Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/express/lib/request.js:1:11
     21    0.1%      0    0.0%                                                            LazyCompile: ~require internal/module.js:11:19
     21    0.1%      0    0.0%                                                              LazyCompile: ~Module.require module.js:351:36
     21    0.1%      0    0.0%                                                                LazyCompile: Module._load module.js:272:24
     19    0.1%      0    0.0%                                                                  LazyCompile: ~Module.load module.js:335:33
     19    0.1%      0    0.0%                                                                    LazyCompile: ~Module._extensions..js module.js:415:37
     28    0.2%      0    0.0%                                              LazyCompile: ~get /home/phillipdaw/code/gpxAQI/server/node_modules/body-parser/index.js:122:23
     28    0.2%      0    0.0%                                                LazyCompile: ~loadParser /home/phillipdaw/code/gpxAQI/server/node_modules/body-parser/index.js:132:21
     28    0.2%      0    0.0%                                                  LazyCompile: ~require internal/module.js:11:19
     28    0.2%      0    0.0%                                                    LazyCompile: *Module.require module.js:351:36
     28    0.2%      0    0.0%                                                      LazyCompile: Module._load module.js:272:24
     27    0.2%      0    0.0%                                                        LazyCompile: ~Module.load module.js:335:33
     27    0.2%      0    0.0%                                                          LazyCompile: ~Module._extensions..js module.js:415:37
     24    0.1%      0    0.0%                                                            LazyCompile: ~Module._compile module.js:367:37
     23    0.1%      0    0.0%                                                              Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/body-parser/lib/types/json.js:1:11
     22    0.1%      0    0.0%                                                                LazyCompile: *require internal/module.js:11:19
     22    0.1%      0    0.0%                                                                  LazyCompile: Module._load module.js:272:24
    207    1.2%      0    0.0%                    LazyCompile: *Module.require module.js:351:36
    207    1.2%      0    0.0%                      LazyCompile: Module._load module.js:272:24
    196    1.2%      0    0.0%                        LazyCompile: ~Module.load module.js:335:33
    183    1.1%      0    0.0%                          LazyCompile: ~Module._extensions..js module.js:415:37
    179    1.1%      0    0.0%                            LazyCompile: ~Module._compile module.js:367:37
    103    0.6%      0    0.0%                              Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/lib/polygonFun.js:1:11
    103    0.6%      0    0.0%                                LazyCompile: *require internal/module.js:11:19
    103    0.6%      0    0.0%                                  LazyCompile: Module._load module.js:272:24
    101    0.6%      0    0.0%                                    LazyCompile: ~Module.load module.js:335:33
    100    0.6%      0    0.0%                                      LazyCompile: ~Module._extensions..js module.js:415:37
     99    0.6%      0    0.0%                                        LazyCompile: ~Module._compile module.js:367:37
     99    0.6%      0    0.0%                                          Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/geojson-slicer/index.js:1:11
     99    0.6%      0    0.0%                                            Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/geojson-slicer/index.js:1:72
     99    0.6%      0    0.0%                                              LazyCompile: *require internal/module.js:11:19
     99    0.6%      0    0.0%                                                LazyCompile: Module._load module.js:272:24
     97    0.6%      0    0.0%                                                  LazyCompile: ~Module.load module.js:335:33
     92    0.5%      0    0.0%                                                    LazyCompile: ~Module._extensions..js module.js:415:37
     91    0.5%      0    0.0%                                                      LazyCompile: ~Module._compile module.js:367:37
     90    0.5%      0    0.0%                                                        Function: ~<anonymous> /home/phillipdaw/code/gpxAQI/server/node_modules/npmlog/log.js:1:11
     82    0.5%      0    0.0%                                                          LazyCompile: *require internal/module.js:11:19
     82    0.5%      0    0.0%                                                            LazyCompile: Module._load module.js:272:24
     79    0.5%      0    0.0%                                                              LazyCompile: ~Module.load module.js:335:33
     78    0.5%      0    0.0%                                                                LazyCompile: ~Module._extensions..js module.js:415:37
     77    0.5%      0    0.0%                                                                  LazyCompile: ~Module._compile module.js:367:37
